ReviewID,ProductID,CustomerID,Rating,ReviewText,ReviewDate,datasource
REV-004427,PB-00267,CB-00334,3,"Perfect gift, the recipient loved it!",2025-11-01,store-b
REV-004428,PB-00271,CB-00357,4,"Would not recommend, poor build quality.",2024-07-03,store-b
REV-004429,PB-00263,CB-00795,2,"Great product, exactly what I needed!",2025-09-22,store-b
REV-004430,PB-00228,CB-00094,4,Decent product for everyday use.,2024-10-07,store-b
REV-004431,PB-00204,CB-00102,5,"Not as described, very disappointed.",2024-01-09,store-b
REV-004432,PB-00350,CB-00695,4,Exceeded my expectations in every way.,2025-03-04,store-b
REV-004433,PROD-A-00045,CUST-A-01200,3,"Broke after two weeks, terrible quality.",2025-08-15,store-a
REV-004434,PROD-A-00125,CUST-A-01697,5,"Average product, nothing special.",2025-05-11,store-a
REV-004435,PROD-A-00466,CUST-A-00435,5,"Great product, exactly what I needed!",2025-05-12,store-a
REV-004436,PB-00043,CB-01436,5,"Broke after two weeks, terrible quality.",2024-11-20,store-b
REV-004437,PB-00060,CB-00398,4,Absolutely love it! Will buy again.,2024-06-24,store-b
REV-004438,PB-00028,CB-00973,5,Quality could be better for the price.,2025-10-05,store-b
REV-004439,PB-00093,CB-00671,5,"Would not recommend, poor build quality.",2024-03-27,store-b
REV-004440,PB-00393,CB-00552,2,"Great product, exactly what I needed!",2025-06-12,store-b
REV-004441,PROD-A-00247,CUST-A-01670,1,"Excellent value for money, highly recommend!",2024-07-24,store-a
REV-004442,PROD-A-00176,CUST-A-01484,1,Decent product for everyday use.,2025-03-25,store-a
REV-004443,PROD-A-00194,CUST-A-01337,2,"Excellent value for money, highly recommend!",2024-12-26,store-a
REV-004444,PROD-A-00445,CUST-A-00324,3,Best purchase I've made this year!,2025-10-10,store-a
REV-004445,PB-00068,CB-00155,5,"Would not recommend, poor build quality.",2025-04-17,store-b
REV-004446,PROD-A-00439,CUST-A-00952,2,"Broke after two weeks, terrible quality.",2024-02-20,store-a
REV-004447,PB-00213,CB-00129,1,"Broke after two weeks, terrible quality.",2024-07-28,store-b
REV-004448,PB-00014,CB-00782,4,Absolutely love it! Will buy again.,2025-11-17,store-b
REV-004449,PB-00133,CB-01441,2,Good but shipping was too slow.,2025-09-12,store-b
REV-004450,PROD-A-00399,CUST-A-01094,5,Decent product for everyday use.,2025-04-10,store-a
REV-004451,PB-00260,CB-01220,4,Arrived on time and works perfectly.,2024-07-09,store-b
REV-004452,PB-00329,CB-00438,4,"Average product, nothing special.",2024-12-05,store-b
REV-004453,PROD-A-00450,CUST-A-01663,4,Quality could be better for the price.,2024-02-06,store-a
REV-004454,PB-00059,CB-00002,3,Good but shipping was too slow.,2025-07-26,store-b
REV-004455,PB-00276,CB-01357,5,Quality could be better for the price.,2024-06-22,store-b
REV-004456,PROD-A-00180,CUST-A-00341,4,Quality could be better for the price.,2024-07-26,store-a
REV-004457,PROD-A-00039,CUST-A-00501,4,"Okay for the price, gets the job done.",2025-02-10,store-a
REV-004458,PB-00005,CB-01288,1,Decent product for everyday use.,2024-04-08,store-b
REV-004459,PROD-A-00282,CUST-A-01024,4,"Great product, exactly what I needed!",2024-01-01,store-a
REV-004460,PROD-A-00038,CUST-A-00550,5,Arrived on time and works perfectly.,2025-12-24,store-a
REV-004461,PB-00096,CB-01268,5,"Excellent value for money, highly recommend!",2025-05-22,store-b
REV-004462,PB-00203,CB-00117,5,"Perfect gift, the recipient loved it!",2025-02-26,store-b
REV-004463,PROD-A-00293,CUST-A-00844,4,"Excellent value for money, highly recommend!",2024-12-24,store-a
REV-004464,PB-00286,CB-00246,1,"Not as described, very disappointed.",2025-08-31,store-b
REV-004465,PB-00133,CB-00992,1,Decent product for everyday use.,2024-01-08,store-b
REV-004466,PB-00400,CB-00021,1,"Average product, nothing special.",2024-09-28,store-b
REV-004467,PROD-A-00277,CUST-A-00352,2,Exceeded my expectations in every way.,2025-02-21,store-a
REV-004468,PB-00001,CB-00623,4,"Perfect gift, the recipient loved it!",2025-08-17,store-b
REV-004469,PROD-A-00358,CUST-A-01731,5,Absolutely love it! Will buy again.,2025-12-28,store-a
REV-004470,PROD-A-00460,CUST-A-00528,3,"Broke after two weeks, terrible quality.",2024-09-12,store-a
REV-004471,PROD-A-00492,CUST-A-00049,1,"Not as described, very disappointed.",2024-12-03,store-a
REV-004472,PB-00324,CB-01101,5,Quality could be better for the price.,2024-07-19,store-b
REV-004473,PROD-A-00305,CUST-A-00483,5,"Perfect gift, the recipient loved it!",2024-03-11,store-a
REV-004474,PROD-A-00020,CUST-A-01990,4,Good but shipping was too slow.,2024-02-10,store-a
REV-004475,PROD-A-00088,CUST-A-00460,4,"Great product, exactly what I needed!",2024-03-04,store-a
REV-004476,PROD-A-00369,CUST-A-01339,2,"Not as described, very disappointed.",2025-10-24,store-a
REV-004477,PROD-A-00115,CUST-A-00578,2,Best purchase I've made this year!,2024-08-27,store-a
REV-004478,PROD-A-00066,CUST-A-01414,5,Best purchase I've made this year!,2024-06-15,store-a
REV-004479,PB-00167,CB-00396,4,Quality could be better for the price.,2024-12-01,store-b
REV-004480,PB-00400,CB-00291,2,"Okay for the price, gets the job done.",2025-06-18,store-b
REV-004481,PB-00313,CB-00127,5,"Not as described, very disappointed.",2025-11-19,store-b
REV-004482,PROD-A-00177,CUST-A-01980,1,"Great product, exactly what I needed!",2025-01-11,store-a
REV-004483,PROD-A-00002,CUST-A-00641,2,Quality could be better for the price.,2024-03-21,store-a
REV-004484,PROD-A-00461,CUST-A-01669,5,"Average product, nothing special.",2025-10-29,store-a
REV-004485,PB-00343,CB-00775,1,"Great product, exactly what I needed!",2025-11-10,store-b
REV-004486,PROD-A-00467,CUST-A-01317,1,"Perfect gift, the recipient loved it!",2025-07-18,store-a
REV-004487,PROD-A-00202,CUST-A-01351,1,"Perfect gift, the recipient loved it!",2025-04-27,store-a
REV-004488,PROD-A-00355,CUST-A-00518,3,"Great product, exactly what I needed!",2025-05-04,store-a
REV-004489,PROD-A-00277,CUST-A-01350,1,"Great product, exactly what I needed!",2024-03-31,store-a
REV-004490,PROD-A-00036,CUST-A-00035,4,"Average product, nothing special.",2025-08-02,store-a
REV-004491,PB-00031,CB-00455,2,"Excellent value for money, highly recommend!",2024-05-21,store-b
REV-004492,PB-00134,CB-01294,2,"Okay for the price, gets the job done.",2024-09-10,store-b
REV-004493,PROD-A-00034,CUST-A-01542,3,"Excellent value for money, highly recommend!",2025-08-23,store-a
REV-004494,PB-00252,CB-00959,4,"Average product, nothing special.",2024-03-18,store-b
REV-004495,PB-00245,CB-01284,1,"Excellent value for money, highly recommend!",2025-07-24,store-b
REV-004496,PROD-A-00240,CUST-A-00401,3,Exceeded my expectations in every way.,2024-07-23,store-a
REV-004497,PB-00205,CB-01437,2,"Would not recommend, poor build quality.",2025-11-07,store-b
REV-004498,PROD-A-00273,CUST-A-00584,2,"Perfect gift, the recipient loved it!",2025-12-07,store-a
REV-004499,PB-00386,CB-00678,1,"Broke after two weeks, terrible quality.",2025-01-05,store-b
REV-004500,PB-00271,CB-00697,3,Quality could be better for the price.,2025-12-02,store-b
REV-004501,PB-00284,CB-00742,1,Quality could be better for the price.,2024-07-23,store-b
REV-004502,PB-00333,CB-00746,4,Absolutely love it! Will buy again.,2025-02-28,store-b
REV-004503,PROD-A-00073,CUST-A-01749,3,Quality could be better for the price.,2025-10-02,store-a
REV-004504,PROD-A-00389,CUST-A-01319,5,Decent product for everyday use.,2025-04-16,store-a
REV-004505,PROD-A-00334,CUST-A-00220,5,"Great product, exactly what I needed!",2025-05-29,store-a
REV-004506,PB-00296,CB-01330,3,"Average product, nothing special.",2025-12-06,store-b
REV-004507,PB-00192,CB-01293,3,"Okay for the price, gets the job done.",2025-09-01,store-b
REV-004508,PB-00046,CB-01250,2,"Average product, nothing special.",2025-01-03,store-b
REV-004509,PROD-A-00164,CUST-A-00633,4,Good but shipping was too slow.,2025-09-04,store-a
REV-004510,PB-00137,CB-00024,2,Arrived on time and works perfectly.,2024-04-18,store-b
REV-004511,PB-00182,CB-01134,2,Good but shipping was too slow.,2024-01-11,store-b
REV-004512,PB-00074,CB-00988,3,"Okay for the price, gets the job done.",2025-08-27,store-b
REV-004513,PB-00287,CB-01425,5,"Great product, exactly what I needed!",2025-06-09,store-b
REV-004514,PROD-A-00373,CUST-A-00958,4,"Okay for the price, gets the job done.",2024-05-11,store-a
REV-004515,PB-00119,CB-01373,4,"Great product, exactly what I needed!",2024-08-26,store-b
REV-004516,PB-00219,CB-00359,3,Good but shipping was too slow.,2024-08-03,store-b
REV-004517,PROD-A-00274,CUST-A-01001,1,Absolutely love it! Will buy again.,2025-02-21,store-a
REV-004518,PB-00137,CB-00383,2,"Would not recommend, poor build quality.",2024-08-13,store-b
REV-004519,PROD-A-00333,CUST-A-01992,3,Quality could be better for the price.,2025-12-08,store-a
REV-004520,PB-00044,CB-01419,5,Good but shipping was too slow.,2025-08-11,store-b
REV-004521,PB-00204,CB-01352,1,"Great product, exactly what I needed!",2024-04-11,store-b
REV-004522,PB-00170,CB-00464,1,Exceeded my expectations in every way.,2025-09-18,store-b
REV-004523,PROD-A-00349,CUST-A-01182,4,"Not as described, very disappointed.",2025-03-07,store-a
REV-004524,PB-00071,CB-01449,5,"Average product, nothing special.",2025-05-19,store-b
REV-004525,PB-00377,CB-00319,1,"Broke after two weeks, terrible quality.",2024-06-11,store-b
REV-004526,PROD-A-00489,CUST-A-01805,5,"Average product, nothing special.",2025-02-11,store-a
REV-004527,PB-00201,CB-00771,2,"Excellent value for money, highly recommend!",2025-01-29,store-b
REV-004528,PROD-A-00413,CUST-A-01955,1,"Average product, nothing special.",2025-08-16,store-a
REV-004529,PB-00392,CB-01452,1,Quality could be better for the price.,2025-10-11,store-b
REV-004530,PROD-A-00077,CUST-A-01277,5,"Great product, exactly what I needed!",2025-07-25,store-a
REV-004531,PROD-A-00088,CUST-A-00283,1,"Average product, nothing special.",2025-12-04,store-a
REV-004532,PROD-A-00168,CUST-A-01364,4,"Great product, exactly what I needed!",2025-02-22,store-a
REV-004533,PROD-A-00325,CUST-A-00260,5,"Not as described, very disappointed.",2025-08-13,store-a
REV-004534,PROD-A-00111,CUST-A-01465,4,"Great product, exactly what I needed!",2025-11-05,store-a
REV-004535,PB-00053,CB-00790,3,Exceeded my expectations in every way.,2025-12-08,store-b
REV-004536,PB-00314,CB-00171,5,Exceeded my expectations in every way.,2025-09-01,store-b
REV-004537,PB-00038,CB-00445,1,"Average product, nothing special.",2024-08-20,store-b
REV-004538,PB-00377,CB-00521,1,Absolutely love it! Will buy again.,2024-08-18,store-b
REV-004539,PB-00100,CB-00355,2,"Not as described, very disappointed.",2025-01-29,store-b
REV-004540,PB-00255,CB-00759,1,Best purchase I've made this year!,2024-02-26,store-b
REV-004541,PROD-A-00023,CUST-A-00952,5,Good but shipping was too slow.,2024-08-21,store-a
REV-004542,PB-00381,CB-01402,4,"Perfect gift, the recipient loved it!",2025-07-26,store-b
REV-004543,PB-00167,CB-01489,5,Exceeded my expectations in every way.,2025-07-15,store-b
REV-004544,PROD-A-00303,CUST-A-01927,4,"Great product, exactly what I needed!",2025-07-29,store-a
REV-004545,PROD-A-00297,CUST-A-01149,1,Absolutely love it! Will buy again.,2024-03-28,store-a
REV-004546,PB-00209,CB-00163,1,Absolutely love it! Will buy again.,2024-02-28,store-b
REV-004547,PROD-A-00013,CUST-A-00542,4,"Broke after two weeks, terrible quality.",2024-06-23,store-a
REV-004548,PROD-A-00038,CUST-A-00435,5,"Would not recommend, poor build quality.",2025-05-09,store-a
REV-004549,PROD-A-00344,CUST-A-00813,1,"Not as described, very disappointed.",2024-02-01,store-a
REV-004550,PB-00313,CB-00366,5,"Average product, nothing special.",2025-05-04,store-b
REV-004551,PROD-A-00156,CUST-A-00580,1,Exceeded my expectations in every way.,2025-04-21,store-a
REV-004552,PROD-A-00461,CUST-A-00733,5,"Broke after two weeks, terrible quality.",2025-04-10,store-a
REV-004553,PB-00345,CB-00926,3,Best purchase I've made this year!,2025-06-06,store-b
REV-004554,PB-00306,CB-00467,2,Best purchase I've made this year!,2024-02-03,store-b
REV-004555,PB-00391,CB-00755,5,"Would not recommend, poor build quality.",2025-06-02,store-b
REV-004556,PB-00092,CB-00194,3,"Not as described, very disappointed.",2024-11-29,store-b
REV-004557,PROD-A-00493,CUST-A-00831,1,"Perfect gift, the recipient loved it!",2024-01-15,store-a
REV-004558,PB-00348,CB-01459,5,"Would not recommend, poor build quality.",2024-10-28,store-b
REV-004559,PB-00067,CB-01129,1,"Okay for the price, gets the job done.",2025-11-07,store-b
REV-004560,PROD-A-00455,CUST-A-00363,4,Good but shipping was too slow.,2025-11-13,store-a
REV-004561,PROD-A-00150,CUST-A-01822,1,"Average product, nothing special.",2024-09-20,store-a
REV-004562,PROD-A-00287,CUST-A-01794,5,"Okay for the price, gets the job done.",2025-05-12,store-a
REV-004563,PROD-A-00166,CUST-A-00844,2,"Broke after two weeks, terrible quality.",2024-01-09,store-a
REV-004564,PB-00091,CB-00027,5,Best purchase I've made this year!,2025-02-03,store-b
REV-004565,PROD-A-00456,CUST-A-00083,2,"Great product, exactly what I needed!",2025-02-23,store-a
REV-004566,PB-00039,CB-00400,2,"Perfect gift, the recipient loved it!",2024-08-29,store-b
REV-004567,PROD-A-00046,CUST-A-00859,5,"Not as described, very disappointed.",2025-05-20,store-a
REV-004568,PB-00111,CB-01443,4,Decent product for everyday use.,2024-12-26,store-b
REV-004569,PROD-A-00149,CUST-A-00290,3,"Excellent value for money, highly recommend!",2024-09-09,store-a
REV-004570,PB-00212,CB-01234,3,"Average product, nothing special.",2025-11-12,store-b
REV-004571,PB-00046,CB-00667,5,"Okay for the price, gets the job done.",2024-03-13,store-b
REV-004572,PROD-A-00438,CUST-A-01867,3,Good but shipping was too slow.,2025-09-09,store-a
REV-004573,PB-00203,CB-00070,2,"Not as described, very disappointed.",2025-05-17,store-b
REV-004574,PROD-A-00312,CUST-A-01151,3,"Not as described, very disappointed.",2024-08-05,store-a
REV-004575,PB-00095,CB-00491,4,"Would not recommend, poor build quality.",2024-10-05,store-b
REV-004576,PROD-A-00005,CUST-A-00934,4,Best purchase I've made this year!,2024-06-21,store-a
REV-004577,PROD-A-00409,CUST-A-00134,2,Exceeded my expectations in every way.,2024-10-16,store-a
REV-004578,PROD-A-00363,CUST-A-00950,4,"Not as described, very disappointed.",2024-07-12,store-a
REV-004579,PROD-A-00122,CUST-A-00490,3,"Perfect gift, the recipient loved it!",2025-12-04,store-a
REV-004580,PROD-A-00499,CUST-A-01363,5,"Excellent value for money, highly recommend!",2025-10-15,store-a
REV-004581,PB-00025,CB-00245,4,"Perfect gift, the recipient loved it!",2025-06-16,store-b
REV-004582,PB-00360,CB-00896,5,Decent product for everyday use.,2025-12-22,store-b
REV-004583,PROD-A-00375,CUST-A-00305,1,Arrived on time and works perfectly.,2024-11-29,store-a
REV-004584,PB-00135,CB-00816,3,Best purchase I've made this year!,2025-06-29,store-b
REV-004585,PROD-A-00290,CUST-A-01970,4,"Would not recommend, poor build quality.",2024-03-20,store-a
REV-004586,PROD-A-00057,CUST-A-01003,5,Decent product for everyday use.,2025-03-25,store-a
REV-004587,PB-00281,CB-00326,3,"Broke after two weeks, terrible quality.",2024-08-26,store-b
REV-004588,PB-00118,CB-00418,2,Best purchase I've made this year!,2025-09-27,store-b
REV-004589,PB-00057,CB-00447,4,"Excellent value for money, highly recommend!",2025-06-13,store-b
REV-004590,PROD-A-00397,CUST-A-00876,3,Arrived on time and works perfectly.,2025-01-15,store-a
REV-004591,PB-00096,CB-00238,3,"Excellent value for money, highly recommend!",2025-01-24,store-b
REV-004592,PROD-A-00076,CUST-A-00745,1,"Excellent value for money, highly recommend!",2025-03-23,store-a
REV-004593,PB-00356,CB-00128,1,Good but shipping was too slow.,2025-11-09,store-b
REV-004594,PB-00051,CB-00407,3,Decent product for everyday use.,2024-01-26,store-b
REV-004595,PB-00113,CB-00433,2,Absolutely love it! Will buy again.,2024-01-01,store-b
REV-004596,PB-00369,CB-00630,2,"Average product, nothing special.",2024-02-05,store-b
REV-004597,PROD-A-00452,CUST-A-00856,3,"Broke after two weeks, terrible quality.",2024-03-15,store-a
REV-004598,PROD-A-00380,CUST-A-00972,4,"Okay for the price, gets the job done.",2024-03-03,store-a
REV-004599,PB-00281,CB-01086,3,"Great product, exactly what I needed!",2025-05-13,store-b
REV-004600,PB-00252,CB-00823,3,Exceeded my expectations in every way.,2024-08-27,store-b
REV-004601,PROD-A-00153,CUST-A-00531,3,Exceeded my expectations in every way.,2024-09-27,store-a
REV-004602,PB-00211,CB-00904,3,"Average product, nothing special.",2025-05-16,store-b
REV-004603,PROD-A-00129,CUST-A-00549,4,"Great product, exactly what I needed!",2024-02-01,store-a
REV-004604,PROD-A-00396,CUST-A-00688,1,"Great product, exactly what I needed!",2025-10-30,store-a
REV-004605,PB-00005,CB-01470,3,Best purchase I've made this year!,2025-11-23,store-b
REV-004606,PROD-A-00349,CUST-A-00137,5,"Would not recommend, poor build quality.",2024-11-01,store-a
REV-004607,PB-00026,CB-00223,1,"Okay for the price, gets the job done.",2024-02-05,store-b
REV-004608,PROD-A-00210,CUST-A-01040,3,Good but shipping was too slow.,2024-11-29,store-a
REV-004609,PROD-A-00146,CUST-A-00947,1,Good but shipping was too slow.,2024-06-11,store-a
REV-004610,PB-00039,CB-00951,4,Exceeded my expectations in every way.,2024-12-17,store-b
REV-004611,PB-00027,CB-00075,3,"Great product, exactly what I needed!",2024-11-04,store-b
REV-004612,PB-00339,CB-00929,3,Exceeded my expectations in every way.,2025-04-26,store-b
REV-004613,PB-00068,CB-00098,4,"Perfect gift, the recipient loved it!",2025-10-18,store-b
REV-004614,PB-00128,CB-00967,5,"Broke after two weeks, terrible quality.",2024-07-12,store-b
REV-004615,PB-00313,CB-01434,1,"Broke after two weeks, terrible quality.",2024-02-20,store-b
REV-004616,PROD-A-00014,CUST-A-00171,5,Best purchase I've made this year!,2024-08-09,store-a
REV-004617,PB-00351,CB-01256,1,Absolutely love it! Will buy again.,2024-10-27,store-b
REV-004618,PB-00166,CB-00954,4,"Great product, exactly what I needed!",2025-08-19,store-b
REV-004619,PB-00314,CB-01363,4,Exceeded my expectations in every way.,2025-09-03,store-b
REV-004620,PB-00354,CB-00779,4,"Average product, nothing special.",2025-01-01,store-b
REV-004621,PB-00336,CB-01153,5,"Great product, exactly what I needed!",2024-10-02,store-b
REV-004622,PROD-A-00063,CUST-A-01297,1,"Perfect gift, the recipient loved it!",2024-09-27,store-a
